trace_name,allocator,rebalance_strategy,miss_ratio,n_rebalanced_slabs,allocFactor,base_dir,cacheSizeMB,compressed,countColdTailHitsOnly,cpu_requirement,enableLookaside,enableTailHitsTracking,generator,ignoreLargeReq,lru2qColdPct,lru2qHotPct,lruRefreshSec,maxAllocSize,memory_requirement,mhMovingAverageParam,minAllocSize,miss_ratio_percent_reduction_from_disabled,miss_ratio_percent_reduction_from_lru_disabled,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,monitor_interval,moveOnSlabRelease,n_alloc_failures,numOps,numThreads,onlySetIfMiss,poolRebalanceIntervalSec,poolResizeIntervalSec,prepopulateCache,purpose,rebalanceDiffRatio,rebalanceStrategy,rebalanced_slabs,repeatOpCount,repeatTraceReplay,replayGeneratorConfig,slab_cnt,slab_size,tag,throughput,timestampFactor,traceFileName,trace_file,tuned_improvement,tuned_percent_improvement,useTraceTimer,uuid,wsr,wss_mb,zstdTrace
alibabaBlock2020.oracleGeneral.sample10.zst,LRU,disabled,0.31357147954238584,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,120056,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,4194304,180084.0,,72,0.0,0.0,0.0,0.0,50000,False,0,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},29961,4,,31781.533067815602,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/alibabaBlock2020.oracleGeneral.sample10.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/alibabaBlock2020.oracleGeneral.sample10.zst,,,False,alibabaBlock2020.oracleGeneral.sample10.zst-c3b0598a4539100a3afa56a0f4839b59,0.01,11984115.240234375,True
sjc.oracleGeneral.sample10.zst,LRU,disabled,0.1619020373768569,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,145004,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,4194304,217506.0,,72,0.0,0.0,0.0,0.0,50000,False,1707,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},36188,4,,18954.43246577757,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/sjc.oracleGeneral.sample10.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/sjc.oracleGeneral.sample10.zst,,,False,sjc.oracleGeneral.sample10.zst-7af43c360dfd6c350a55079fc71cffd0,0.01,14474920.580751419,True
sjc.oracleGeneral.sample10.zst,TINYLFU,marginal-hits,0.14213659694427622,4137,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,145004,True,True,2.5,True,True,oracle-general-replay,True,,,0,4194304,217506.0,0.3,72,,0.12208271589920128,,0.01976544043258069,50000,False,7,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},36188,4,,15088.31917258637,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/sjc.oracleGeneral.sample10.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/sjc.oracleGeneral.sample10.zst,,,False,sjc.oracleGeneral.sample10.zst-0bd6cef3e67d6249ccb2d888400d976a,0.01,14474920.580751419,True
tencent_block.oracleGeneral.sample10.zst,S3FIFO,hits,0.09026364084195433,4852,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,67920,True,,2.5,True,,oracle-general-replay,True,,,0,4194304,101880.0,,72,,,,,50000,False,0,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},16950,4,,133904.48909354475,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/tencent_block.oracleGeneral.sample10.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/tencent_block.oracleGeneral.sample10.zst,,,False,tencent_block.oracleGeneral.sample10.zst-30abf933f2df9916bc81e934c1960067,0.01,6779851.425292969,True
tencent_photo1.oracleGeneral.sample10.zst,S3FIFO,hits,0.392852057739055,546,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,12692,True,,2.5,True,,oracle-general-replay,True,,,0,4194304,19038.0,,72,,,,,50000,False,2,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},3166,4,,78488.34528338055,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/tencent_photo1.oracleGeneral.sample10.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/tencent_photo1.oracleGeneral.sample10.zst,,,False,tencent_photo1.oracleGeneral.sample10.zst-462523be1cd44c3ceb5952fe65396d4c,0.01,1266307.5050945282,True
tencent_photo1.oracleGeneral.sample10.zst,LRU2Q,marginal-hits,0.39878874687104826,5813,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,12692,True,True,2.5,True,True,oracle-general-replay,True,30.0,30.0,0,4194304,19038.0,0.3,72,,,,,50000,False,2,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},3166,4,cold,72768.95297446931,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/tencent_photo1.oracleGeneral.sample10.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/tencent_photo1.oracleGeneral.sample10.zst,,,False,tencent_photo1.oracleGeneral.sample10.zst-32144ceb7aac722aca01465fe2e1f56b,0.01,1266307.5050945282,True
w63.oracleGeneral.bin.zst,LRU,disabled,0.8358956137511785,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,604,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,4194304,906.0,,72,0.0,0.0,0.0,0.0,50000,False,1355,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},149,4,,80976.03186745648,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,,,False,w63.oracleGeneral.bin.zst-505c9b93020c402f29d7afb7bd07bb7c,0.01,59484.48974609375,True
w63.oracleGeneral.bin.zst,LRU2Q,disabled,0.8064568400467532,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,604,True,,2.5,True,,oracle-general-replay,True,30.0,30.0,0,4194304,906.0,,72,0.0,0.03521824163224803,0.0,0.02943877370442527,50000,False,1355,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},149,4,,5893.6787031522945,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,,,False,w63.oracleGeneral.bin.zst-e55212ae0afedc54b30189b481986ba3,0.01,59484.48974609375,True
w63.oracleGeneral.bin.zst,S3FIFO,disabled,0.7798651985711356,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,604,True,,2.5,True,,oracle-general-replay,True,,,0,4194304,906.0,,72,0.0,0.06703039740644162,0.0,0.056030415180042925,50000,False,1355,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},149,4,,6218.138238149746,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,,,False,w63.oracleGeneral.bin.zst-0cf67f67d295837b85fb79cdef0d982c,0.01,59484.48974609375,True
w63.oracleGeneral.bin.zst,TINYLFU,disabled,0.79624854855636,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,604,True,,2.5,True,,oracle-general-replay,True,,,0,4194304,906.0,,72,0.0,0.047430641509048875,0.0,0.03964706519481853,50000,False,1355,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},149,4,,72728.8858160803,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,,,False,w63.oracleGeneral.bin.zst-bc7b3f712af80584dbc79b8915c02d39,0.01,59484.48974609375,True
w63.oracleGeneral.bin.zst,LRU,hits,0.8345482177785908,75,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,604,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,4194304,906.0,,72,0.001611918941099727,0.001611918941099727,0.001347395972587706,0.001347395972587706,50000,False,10,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},149,4,,82805.1749592272,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,,,False,w63.oracleGeneral.bin.zst-29916e270b17cac4cd665245084eb375,0.01,59484.48974609375,True
w63.oracleGeneral.bin.zst,LRU2Q,hits,0.808231726948218,83,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,604,True,,2.5,True,,oracle-general-replay,True,30.0,30.0,0,4194304,906.0,,72,-0.0022008454926885743,0.0330949060479162,-0.0017748869014647672,0.027663886802960502,50000,False,10,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},149,4,,80884.19619806272,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,,,False,w63.oracleGeneral.bin.zst-2a072983d0720c8a7abd0080691360f0,0.01,59484.48974609375,True
w63.oracleGeneral.bin.zst,S3FIFO,hits,0.7808871257642067,107,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,604,True,,2.5,True,,oracle-general-replay,True,,,0,4194304,906.0,,72,-0.0013103895326314306,0.06580784380493972,-0.0010219271930711482,0.05500848798697178,50000,False,10,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},149,4,,80767.90977049124,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,,,False,w63.oracleGeneral.bin.zst-3c61bfb90a0e6c2d70a823b2293744ac,0.01,59484.48974609375,True
w63.oracleGeneral.bin.zst,TINYLFU,hits,0.7888393098910527,110,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,604,True,,2.5,True,,oracle-general-replay,True,,,0,4194304,906.0,,72,0.00930518326060453,0.05629447395824367,0.007409238665307294,0.047056303860125825,50000,False,10,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},149,4,,78356.75847197496,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,,,False,w63.oracleGeneral.bin.zst-1bbd45817fa5b07a2829142a93f81418,0.01,59484.48974609375,True
w63.oracleGeneral.bin.zst,LRU,marginal-hits,0.8351593912188033,183,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,604,True,True,2.5,True,True,oracle-general-replay,True,0.0,100.0,0,4194304,906.0,0.3,72,0.0008807589371970366,0.0008807589371970366,0.0007362225323751526,0.0007362225323751526,50000,False,10,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},149,4,,78790.33074990864,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,,,False,w63.oracleGeneral.bin.zst-59c3c96effbc09b195152f6b4a66e085,0.01,59484.48974609375,True
w63.oracleGeneral.bin.zst,LRU2Q,marginal-hits,0.8106352707094303,183,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,604,True,True,2.5,True,True,oracle-general-replay,True,30.0,30.0,0,4194304,906.0,0.3,72,-0.00518122043882082,0.030219494666791538,-0.004178430662677091,0.02526034304174818,50000,False,10,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},149,4,cold,77926.45312996145,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,,,False,w63.oracleGeneral.bin.zst-cdef73874fb2bad05f563bf0cff2d598,0.01,59484.48974609375,True
w63.oracleGeneral.bin.zst,S3FIFO,marginal-hits,0.7855062665266287,178,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,604,True,True,2.5,True,True,oracle-general-replay,True,,,0,4194304,906.0,0.3,72,-0.007233388495638298,0.060281865816261146,-0.005641067955493129,0.050389347224549796,50000,False,10,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},149,4,,10670.864755694509,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,,,False,w63.oracleGeneral.bin.zst-cefe9b1ca2df2039b886e81ee673a161,0.01,59484.48974609375,True
w63.oracleGeneral.bin.zst,TINYLFU,marginal-hits,0.785048925857082,183,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,604,True,True,2.5,True,True,oracle-general-replay,True,,,0,4194304,906.0,0.3,72,0.014065485858132474,0.06082899234979367,0.011199622699277989,0.05084668789409652,50000,False,10,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},149,4,,73483.54276685513,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w63.oracleGeneral.bin.zst,,,False,w63.oracleGeneral.bin.zst-4a46c81670299a389a72cef7365c9f8e,0.01,59484.48974609375,True
w80.oracleGeneral.bin.zst,LRU,disabled,0.8159271845343616,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,56,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,4194304,84.0,,72,0.0,0.0,0.0,0.0,50000,False,158582,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},12,4,,97081.06694471888,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,,,False,w80.oracleGeneral.bin.zst-e73fe5ef827c8e651869f2ab2b8546c2,0.01,4684.65478515625,True
w80.oracleGeneral.bin.zst,LRU2Q,disabled,0.8055439186065493,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,56,True,,2.5,True,,oracle-general-replay,True,30.0,30.0,0,4194304,84.0,,72,0.0,0.0127257261733937,0.0,0.010383265927812357,50000,False,158582,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},12,4,,101641.57111706406,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,,,False,w80.oracleGeneral.bin.zst-d896a188ad17966171359d20f5e0615e,0.01,4684.65478515625,True
w80.oracleGeneral.bin.zst,S3FIFO,disabled,0.7979668379295795,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,56,True,,2.5,True,,oracle-general-replay,True,,,0,4194304,84.0,,72,0.0,0.022012192932426816,0.0,0.017960346604782185,50000,False,158582,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},12,4,,105316.46885463376,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,,,False,w80.oracleGeneral.bin.zst-4f51853303c1c41c71a36ec9fb19a64c,0.01,4684.65478515625,True
w80.oracleGeneral.bin.zst,TINYLFU,disabled,0.8063368799709907,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,56,True,,2.5,True,,oracle-general-replay,True,,,0,4194304,84.0,,72,0.0,0.011753873072440905,0.0,0.009590304563370955,50000,False,158582,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},12,4,,85096.02051811849,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,,,False,w80.oracleGeneral.bin.zst-b63dcb7b24d36de24610c5d38fbe46d7,0.01,4684.65478515625,True
w80.oracleGeneral.bin.zst,LRU,hits,0.8159271845343616,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,56,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,4194304,84.0,,72,0.0,0.0,0.0,0.0,50000,False,158582,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},12,4,,96008.74550466335,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,,,False,w80.oracleGeneral.bin.zst-9d513a62181b0e69cbb14af944b1bb90,0.01,4684.65478515625,True
w80.oracleGeneral.bin.zst,LRU2Q,hits,0.8055439186065493,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,56,True,,2.5,True,,oracle-general-replay,True,30.0,30.0,0,4194304,84.0,,72,0.0,0.0127257261733937,0.0,0.010383265927812357,50000,False,158582,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},12,4,,95927.49776640722,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,,,False,w80.oracleGeneral.bin.zst-43e44cb140af05430b526d8bf1832959,0.01,4684.65478515625,True
w80.oracleGeneral.bin.zst,S3FIFO,hits,0.7979668379295795,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,56,True,,2.5,True,,oracle-general-replay,True,,,0,4194304,84.0,,72,0.0,0.022012192932426816,0.0,0.017960346604782185,50000,False,158582,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},12,4,,105342.57572623184,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,,,False,w80.oracleGeneral.bin.zst-3416c0ea4f76201fcbbbbd5647e67a78,0.01,4684.65478515625,True
w80.oracleGeneral.bin.zst,TINYLFU,hits,0.8063368799709907,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,56,True,,2.5,True,,oracle-general-replay,True,,,0,4194304,84.0,,72,0.0,0.011753873072440905,0.0,0.009590304563370955,50000,False,158582,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},12,4,,86077.22230734382,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,,,False,w80.oracleGeneral.bin.zst-5dff9b9647368bbab14215f4ce8b1bd3,0.01,4684.65478515625,True
w80.oracleGeneral.bin.zst,LRU,marginal-hits,0.8159271845343616,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,56,True,True,2.5,True,True,oracle-general-replay,True,0.0,100.0,0,4194304,84.0,0.3,72,0.0,0.0,0.0,0.0,50000,False,158582,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},12,4,,94158.35034631386,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,,,False,w80.oracleGeneral.bin.zst-049266f1c0b7766b636ce91029f9ea75,0.01,4684.65478515625,True
w80.oracleGeneral.bin.zst,LRU2Q,marginal-hits,0.8055439186065493,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,56,True,True,2.5,True,True,oracle-general-replay,True,30.0,30.0,0,4194304,84.0,0.3,72,0.0,0.0127257261733937,0.0,0.010383265927812357,50000,False,158582,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},12,4,cold,99570.1353390511,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,,,False,w80.oracleGeneral.bin.zst-28721d2d6918c85501f9d245d51f0391,0.01,4684.65478515625,True
w80.oracleGeneral.bin.zst,S3FIFO,marginal-hits,0.7979668379295795,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,56,True,True,2.5,True,True,oracle-general-replay,True,,,0,4194304,84.0,0.3,72,0.0,0.022012192932426816,0.0,0.017960346604782185,50000,False,158582,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},12,4,,1062.7139853852295,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,,,False,w80.oracleGeneral.bin.zst-66abfa3ca62a46c9eec5e55ab5e556e8,0.01,4684.65478515625,True
w80.oracleGeneral.bin.zst,TINYLFU,marginal-hits,0.8063368799709907,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,56,True,True,2.5,True,True,oracle-general-replay,True,,,0,4194304,84.0,0.3,72,0.0,0.011753873072440905,0.0,0.009590304563370955,50000,False,158582,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},12,4,,5799.662240127995,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w80.oracleGeneral.bin.zst,,,False,w80.oracleGeneral.bin.zst-c3c9200199595ea0ec3ee7c3cc2d4fc9,0.01,4684.65478515625,True
w92.oracleGeneral.bin.zst,LRU,disabled,0.8303796942486424,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,232,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,4194304,348.0,,72,0.0,0.0,0.0,0.0,50000,False,0,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},56,4,,28022.26720070688,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w92.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w92.oracleGeneral.bin.zst,,,False,w92.oracleGeneral.bin.zst-09f47206ef0311e2f8f6c64360f04d79,0.01,22243.23876953125,True
w92.oracleGeneral.bin.zst,LRU2Q,disabled,0.8223923589700741,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,232,True,,2.5,True,,oracle-general-replay,True,30.0,30.0,0,4194304,348.0,,72,0.0,0.009618895228158907,0.0,0.00798733527856832,50000,False,0,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},56,4,,25979.290469096613,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w92.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w92.oracleGeneral.bin.zst,,,False,w92.oracleGeneral.bin.zst-36ffcd406c37415350452d645f9f340b,0.01,22243.23876953125,True
w92.oracleGeneral.bin.zst,S3FIFO,disabled,0.818178020276064,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_s3fifo,232,True,,2.5,True,,oracle-general-replay,True,,,0,4194304,348.0,,72,0.0,0.014694090013387125,0.0,0.01220167397257843,50000,False,0,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},56,4,,27431.834452768173,1,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w92.oracleGeneral.bin.zst,/mnt/data/privworkload/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/.priv/w92.oracleGeneral.bin.zst,,,False,w92.oracleGeneral.bin.zst-e231150072dc925798ea76c4fa193711,0.01,22243.23876953125,True
