trace_name,number_of_requests,wsr,slab_size,slab_cnt,rebalanceDiffRatio,mhMinDiff,rebalance_strategy,allocator,tag,throughput,rebalanced_slabs,miss_ratio,n_rebalanced_slabs,monitor_interval,n_alloc_failures,uuid,mhMovingAverageParam,mhMinDiff,thresholdAIADStep,emrLow,emrHigh,footprintBufferSize,base_dir,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
twitter_cluster50,139655585,0.1,1,4149,,,marginal-hits,TINYLFU,,454352.4556227734,2787,0.11902502860877351,2787,50000,0,twitter_cluster50-3c1eb6b25dc37d0da04cf1351059f0e6,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.19475668660154194,0.1720937691106303,
twitter_cluster50,139655585,0.1,1,4149,,2.0,marginal-hits-tuned,TINYLFU,,283281.1010332062,1240,0.11860604071079578,1240,50000,0,twitter_cluster50-727061d7eeda88522d01fc12b7b09dbc,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.19517567449951967,0.17251275700860802,0.0004189878979777295
twitter_cluster50,139655585,0.1,1,4149,0.25,,tail-age,TINYLFU,,450715.6337286902,2786,0.26704017601587504,2786,50000,0,twitter_cluster50-0a4eac8b0664e38825bd653e479f8594,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.04674153919444041,0.024078621703528758,
twitter_cluster50,139655585,0.1,1,4149,0.1,,hits,TINYLFU,,423579.9757851982,339,0.12479695674183026,339,50000,0,twitter_cluster50-cd8dcaa5e90947ece929db4648567729,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.18898475846848517,0.16632184097757352,
twitter_cluster50,139655585,0.1,1,4149,,,disabled,TINYLFU,,293073.3979669846,0,0.31378171521031545,0,50000,0,twitter_cluster50-7906c7665615ccc40d7dcf6c40f56086,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,-0.02266291749091165,
twitter_cluster50,139655585,0.1,1,4149,0.1,,eviction-rate,TINYLFU,,469190.9557174368,2502,0.1574810631454517,2502,50000,0,twitter_cluster50-6aaf2c3d227f139b8fcc4887002222f2,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.15630065206486374,0.1336377345739521,
twitter_cluster50,139655585,0.2,1,8297,,,lama,LRU,,15250.932202398733,3161,0.0645973091588138,117,1000000,301,twitter_cluster50-76ed1c5b365fd3134dd37caf8e583615,,,,,,200000000.0,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_lama_window,,,
twitter_cluster50,139655585,0.2,1,8297,,,lama,LRU,,30702.90559782118,2993,0.06822935867548727,117,1000000,303,twitter_cluster50-7db667534ae404338bf165376730673f,,,,,,40000000.0,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_lama_window,,,
twitter_cluster50,139655585,0.2,1,8297,,,lama,LRU,,18932.40148064027,3111,0.06491221958649201,113,1000000,283,twitter_cluster50-d72dcaa76a88f70d237198adf4a67a22,,,,,,80000000.0,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_lama_window,,,
twitter_cluster50,139655585,0.4,1,16593,,,lama,LRU,,14685.30961678346,2194,0.037818867036359484,68,1000000,44,twitter_cluster50-d7cbc8fd8fbdbc083592f32e7c52f558,,,,,,200000000.0,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_lama_window,,,
twitter_cluster50,139655585,0.4,1,16593,,,lama,LRU,,28248.921379413285,3350,0.041675948727721845,94,1000000,134,twitter_cluster50-bbcf64dc8342bab71f0ef9ab639005d3,,,,,,40000000.0,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_lama_window,,,
twitter_cluster50,139655585,0.4,1,16593,,,lama,LRU,,19306.70297039147,2257,0.038171069205717764,68,1000000,44,twitter_cluster50-5ecda234bdafbded1236f0c99a41ac24,,,,,,80000000.0,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_lama_window,,,
twitter_cluster51,6322932555,0.1,1,62,,,marginal-hits,LRU,,525386.7702487637,106081,0.018983192206452375,106081,50000,0,twitter_cluster51-b5729769523ff6332dd72115b68e5f03,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.036655640398492284,0.036655640398492284,
twitter_cluster51,6322932555,0.1,1,62,,2.0,marginal-hits-tuned,LRU,,721604.3693337197,186,0.008351181123740455,186,50000,0,twitter_cluster51-0f7d581a428c3fbdac65e63d2e547756,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0472876514812042,0.0472876514812042,0.010632011082711921
twitter_cluster51,6322932555,0.1,1,62,0.25,,tail-age,LRU,,686654.8393134084,42,0.009039551585095154,42,50000,0,twitter_cluster51-7873d18f5e6a54429725484e485a5e87,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0465992810198495,0.0465992810198495,
twitter_cluster51,6322932555,0.1,1,62,,,disabled,LRU,,722372.7450650684,0,0.055638832604944656,0,50000,0,twitter_cluster51-c7e534a189da3961cab2cf85b68470ee,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.0,
twitter_cluster51,6322932555,0.1,1,62,0.1,,hits,LRU,,722877.7065603076,69,0.009339068934604506,69,50000,0,twitter_cluster51-d71c21fd8a557ed4f28bb4675dd7b3c1,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.04629976367034015,0.04629976367034015,
twitter_cluster51,6322932555,0.1,1,62,,,lama,LRU,,11811.782180009244,159,0.00783464137393444,137,1000000,0,twitter_cluster51-0912075b3bab4718726ef52dd1f10952,,,,,,,/proj/latencymodel-PG0/hongshu/paper-exp/lama/work_dir_lama_full,0.047804191231010214,0.047804191231010214,
twitter_cluster51,6322932555,0.1,1,62,0.1,,hits,LRU2Q,,589952.934479521,83,0.009182453947589198,83,50000,0,twitter_cluster51-786291e4b460c84ef9923fdde586bea1,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.04349355692281301,0.046456378657355454,
twitter_cluster51,6322932555,0.1,1,62,,,marginal-hits,LRU2Q,cold,686722.599297734,117297,0.017009666015645172,117297,50000,0,twitter_cluster51-eda06ac019e2d58eca73285b696af8e2,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.03566634485475703,0.038629166589299484,
twitter_cluster51,6322932555,0.1,1,62,0.25,,tail-age,LRU2Q,,585767.9924359724,42,0.010674178699981404,42,50000,0,twitter_cluster51-4d30a94a891ecf51da568867fc717074,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0420018321704208,0.04496465390496325,
twitter_cluster51,6322932555,0.1,1,62,,2.0,marginal-hits-tuned,LRU2Q,cold,722766.1782013848,131,0.006737374411231562,131,50000,0,twitter_cluster51-dd4cfb27fb871353005cfe2e17310637,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.045938636459170644,0.048901458193713096,0.01027229160441361
twitter_cluster51,6322932555,0.1,1,62,,,disabled,LRU2Q,,723305.2968655643,0,0.052676010870402204,0,50000,0,twitter_cluster51-a41b0cc354f60dfaf9cf26ec6b85bfb0,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.002962821734542452,
twitter_cluster51,6322932555,0.1,1,62,,,disabled,TINYLFU,,548375.4964094755,0,0.053804770656770036,0,50000,0,twitter_cluster51-a99468dca829b777371e9f14536ed4e8,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.00183406194817462,
twitter_cluster51,6322932555,0.1,1,62,,2.0,marginal-hits-tuned,TINYLFU,,467894.76101976837,195,0.007640627601159032,195,50000,0,twitter_cluster51-6817050bba907a84a1963dd291addf8d,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.04616414305561101,0.04799820500378563,0.0115798624076894
twitter_cluster51,6322932555,0.1,1,62,0.25,,tail-age,TINYLFU,,585986.0636805769,3642,0.00984406388310748,3642,50000,0,twitter_cluster51-dbdc9e76208df333cd0404b24187f4e6,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.04396070677366255,0.04579476872183717,
twitter_cluster51,6322932555,0.1,1,62,,,marginal-hits,TINYLFU,,667989.7389369281,106499,0.019220490008848432,106499,50000,0,twitter_cluster51-0c1e58b04c0da2528a71c434299d6a4d,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0345842806479216,0.03641834259609622,
twitter_cluster51,6322932555,0.1,1,62,0.1,,hits,TINYLFU,,719047.3777313908,70,0.0087596148651312,70,50000,0,twitter_cluster51-1f515dba73e5ed196d739104d26f7671,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.045045155791638834,0.046879217739813454,
twitter_cluster52,13426570607,0.01,1,360,0.25,,tail-age,LRU,,333172.5984394436,136,0.12346185325504988,136,50000,0,twitter_cluster52-b9f9bab182a0ee5d3299492676387a4b,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.003435950128318571,0.003435950128318571,
twitter_cluster52,13426570607,0.01,1,360,,,marginal-hits,LRU,,670149.6746296897,268384,0.11416410108481843,268384,50000,0,twitter_cluster52-6bc56fc7855964d6e865d81e96189cfb,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.012733702298550018,0.012733702298550018,
twitter_cluster52,13426570607,0.01,1,360,,,disabled,LRU,,681979.284838987,0,0.12689780338336845,0,50000,0,twitter_cluster52-c8fbdeb8b6d69ed1583873d1ab627edc,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.0,
twitter_cluster52,13426570607,0.01,1,360,,2.0,marginal-hits-tuned,LRU,,621202.2354120582,430,0.10938330121574878,430,50000,0,twitter_cluster52-90f4b94a8635ca00bc3161edf4233e55,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.01751450216761967,0.01751450216761967,0.004780799869069652
twitter_cluster52,13426570607,0.01,1,360,0.1,,eviction-rate,LRU,,963307.8890937447,710,0.1338122334874785,710,50000,0,twitter_cluster52-15c3fea2c3daeab1c9c22d653bd87003,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.006914430104110053,-0.006914430104110053,
twitter_cluster52,13426570607,0.01,1,360,0.1,,hits,LRU,,301257.4834182539,2417,0.10880284443135316,2417,50000,0,twitter_cluster52-0d6d67e7c10a3a59d00de05a738bebc1,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.018094958952015294,0.018094958952015294,
twitter_cluster52,13426570607,0.01,1,360,,,marginal-hits,LRU2Q,cold,423074.59772996913,268384,0.1140418123002837,268384,50000,0,twitter_cluster52-f061d7ea62119e2c89345f69339ea9e2,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.002954052912016239,0.012855991083084758,
twitter_cluster52,13426570607,0.01,1,360,,,disabled,LRU2Q,,675601.1362386941,0,0.11699586521229993,0,50000,0,twitter_cluster52-6debfdcb11a4fad551eb1109023e997f,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.00990193817106852,
twitter_cluster52,13426570607,0.01,1,360,,2.0,marginal-hits-tuned,LRU2Q,cold,637976.25522976,701,0.11081627740625637,701,50000,0,twitter_cluster52-f76cd7e621e13aa0ac845a308773e3cc,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0061795878060435655,0.016081525977112085,0.0032255348940273265
twitter_cluster52,13426570607,0.01,1,360,0.25,,tail-age,LRU2Q,,560637.1275383837,707,0.11092239266395719,707,50000,0,twitter_cluster52-5745a38636c3401c1c384b53418e04ea,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.006073472548342743,0.015975410719411262,
twitter_cluster52,13426570607,0.01,1,360,0.1,,eviction-rate,LRU2Q,,814059.9401599871,883,0.12479724101152229,883,50000,0,twitter_cluster52-fa9fb7f255fd442095a730a2ce287370,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.007801375799222354,0.0021005623718461652,
twitter_cluster52,13426570607,0.01,1,360,0.1,,hits,LRU2Q,,344543.43072450836,2277,0.10139693454486594,2277,50000,0,twitter_cluster52-84b2ebbbee8a74ebb02c7c327a5bfcb0,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.015598930667433994,0.025500868838502513,
twitter_cluster52,13426570607,0.01,1,360,,,disabled,TINYLFU,,585819.7993632889,0,0.125558472401068,0,50000,0,twitter_cluster52-783cf6ff4fe4077cf34ccea9beb049f7,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.0013393309823004629,
twitter_cluster52,13426570607,0.01,1,360,,2.0,marginal-hits-tuned,TINYLFU,,389437.1732415364,338,0.10897724719349848,338,50000,0,twitter_cluster52-9fc4d3d76dc757ffbeca4bc6e199b979,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.016581225207569508,0.01792055618986997,0.0045461882849055085
twitter_cluster52,13426570607,0.01,1,360,,,marginal-hits,TINYLFU,,616794.9751145766,268384,0.11352343547840399,268384,50000,0,twitter_cluster52-9a15531109c8b52c7ec1c7a62dcfbdc2,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.012035036922664,0.013374367904964463,
twitter_cluster52,13426570607,0.01,1,360,0.1,,hits,TINYLFU,,576051.071996409,2552,0.10448824156695548,2552,50000,0,twitter_cluster52-864959b80790019c9f36ca2a074a6579,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.02107023083411251,0.022409561816412973,
twitter_cluster52,13426570607,0.01,1,360,0.1,,eviction-rate,TINYLFU,,827243.4986905663,736,0.13692631646695513,736,50000,0,twitter_cluster52-844a89a349214ef07649cf3e590b15b8,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.011367844065887145,-0.010028513083586682,
twitter_cluster52,13426570607,0.01,1,360,0.25,,tail-age,TINYLFU,,560571.5748729571,123569,0.12412049113503015,123569,50000,0,twitter_cluster52-d2c779da45ab759b5b15dae58cd31055,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0014379812660378355,0.0027773122483382984,
twitter_cluster52,13426570607,0.1,1,3598,0.1,,hits,LRU,,502178.7026929139,8469,0.054388408952266716,8469,50000,0,twitter_cluster52-519bb2d99f79f060316799e0f0a944a8,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.007219331044180766,0.007219331044180766,
twitter_cluster52,13426570607,0.1,1,3598,,,disabled,LRU,,311567.8392176172,0,0.06160773999644748,0,50000,0,twitter_cluster52-4c6474db24cdc2a41c07022c44e920b0,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.0,
twitter_cluster52,13426570607,0.1,1,3598,0.1,,eviction-rate,LRU,,657685.9789097955,9788,0.1071026417013948,9788,50000,0,twitter_cluster52-586bdc704e60fc83bf00fa3b8f563645,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.04549490170494732,-0.04549490170494732,
twitter_cluster52,13426570607,0.1,1,3598,,,marginal-hits,LRU,,307671.2586003836,265430,0.07630134663470138,265430,50000,0,twitter_cluster52-cf300fc96f8860195a62f9d683b67f06,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.014693606638253899,-0.014693606638253899,
twitter_cluster52,13426570607,0.1,1,3598,0.25,,tail-age,LRU,,549012.8560810444,380,0.0616888540822314,380,50000,0,twitter_cluster52-1e389b082f14e863201bf9dbbd24a835,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-8.111408578391488e-05,-8.111408578391488e-05,
twitter_cluster52,13426570607,0.1,1,3598,,2.0,marginal-hits-tuned,LRU,,291248.2494752855,1204,0.054413118836101615,1204,50000,0,twitter_cluster52-65a344774376772ff267894ea944a54e,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.007194621160345867,0.007194621160345867,0.021888227798599766
twitter_cluster52,13426570607,0.1,1,3598,0.1,,hits,LRU2Q,,588388.3380799758,8407,0.05172265467683471,8407,50000,0,twitter_cluster52-959abcca41bddd06f5207a7a876d22cd,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.006184009635097132,0.009885085319612769,
twitter_cluster52,13426570607,0.1,1,3598,0.25,,tail-age,LRU2Q,,435475.15680747596,1499,0.05349685858170827,1499,50000,0,twitter_cluster52-f91df0fe704f9bf97871092ec0cb0582,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.004409805730223572,0.008110881414739209,
twitter_cluster52,13426570607,0.1,1,3598,,2.0,marginal-hits-tuned,LRU2Q,cold,545842.1750819255,2796,0.049168793158233456,2796,50000,0,twitter_cluster52-725b87afda192b87fa54de2c3b3217a8,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.008737871153698389,0.012438946838214025,0.030838360227602085
twitter_cluster52,13426570607,0.1,1,3598,0.1,,eviction-rate,LRU2Q,,699799.5322928069,9572,0.09980241382720492,9572,50000,0,twitter_cluster52-d24f8acc26b448ecdf488714548e8346,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.04189574951527308,-0.03819467383075744,
twitter_cluster52,13426570607,0.1,1,3598,,,disabled,LRU2Q,,313727.7026025379,0,0.057906664311931845,0,50000,0,twitter_cluster52-703f1ca2a7e9e4d96bdfb6f349b9cbbf,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.0037010756845156367,
twitter_cluster52,13426570607,0.1,1,3598,,,marginal-hits,LRU2Q,cold,583643.7310687182,265378,0.08000715338583554,265378,50000,0,twitter_cluster52-6b32b7490bfa390144d8403b4cd7f102,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.022100489073903697,-0.01839941338938806,
twitter_cluster52,13426570607,0.1,1,3598,0.1,,hits,TINYLFU,,323714.3843595183,8399,0.05279786266721116,8399,50000,0,twitter_cluster52-308b4db5f526a60ec066d351ee3bc492,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.007564102999395188,0.00880987732923632,
twitter_cluster52,13426570607,0.1,1,3598,0.1,,eviction-rate,TINYLFU,,549557.3166494943,12100,0.11462696104972712,12100,50000,0,twitter_cluster52-2c89a0d12a7b3139221ef9935197c212,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.054264995383120775,-0.05301922105327964,
twitter_cluster52,13426570607,0.1,1,3598,,2.0,marginal-hits-tuned,TINYLFU,,322684.5514052171,1131,0.05236689074076978,1131,50000,0,twitter_cluster52-8ac34595082cb96b1713de07138a7c71,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.007995074925836572,0.009240849255677704,0.02254317426686736
twitter_cluster52,13426570607,0.1,1,3598,,,disabled,TINYLFU,,510408.9406356836,0,0.06036196566660635,0,50000,0,twitter_cluster52-a14114633f9c77d942062e8720591863,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.0012457743298411317,
twitter_cluster52,13426570607,0.1,1,3598,,,marginal-hits,TINYLFU,,555080.9032583906,265428,0.07491006500763714,265428,50000,0,twitter_cluster52-78dae41e442547ed978d0f34f8caecea,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.014548099341030789,-0.013302325011189657,
twitter_cluster52,13426570607,0.1,1,3598,0.25,,tail-age,TINYLFU,,237163.02140359086,60906,0.06029982567386948,60906,50000,0,twitter_cluster52-b0451841a988e67c8603b6a2aedd41bb,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,6.213999273686766e-05,0.0013079143225779993,
twitter_cluster53,246508262,0.004,1,43,,,disabled,LRU,,338788.97654883726,0,0.37724400896550886,0,50000,30334,twitter_cluster53-c56c9c83021c4b58c823127569fb49b8,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.0,0.0,
twitter_cluster53,246508262,0.004,1,43,0.1,,hits,LRU,,252813.07595637225,23,0.3090588460682101,23,50000,4,twitter_cluster53-f03f40461093766b79fdf6221f36625b,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.06818516289729876,0.06818516289729876,
twitter_cluster53,246508262,0.004,1,43,0.1,,eviction-rate,LRU,,246845.9309669096,32,0.29903882085704697,32,50000,4,twitter_cluster53-18891d4fb6f391e60d212e09e2cb4bc9,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.07820518810846189,0.07820518810846189,
twitter_cluster53,246508262,0.004,1,43,,2.0,marginal-hits-tuned,LRU,,224751.28807159685,120,0.3373758279955744,120,50000,4,twitter_cluster53-a40019f19ac9dc6a0d27b87176598d89,0.3,2.0,2.0,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.03986818096993444,0.03986818096993444,-0.024726067802141205
twitter_cluster53,246508262,0.004,1,43,0.25,,tail-age,LRU,,330283.89530967036,1,0.3780542657835947,1,50000,4,twitter_cluster53-ef73bcf20d1eb72b98a76827c3645b87,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,-0.0008102568180858305,-0.0008102568180858305,
twitter_cluster53,246508262,0.004,1,43,,,marginal-hits,LRU,,252965.37114878098,4929,0.3126497601934332,4929,50000,4,twitter_cluster53-2b437ad97a614682374bf74c3f3fe679,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.06459424877207565,0.06459424877207565,
twitter_cluster53,246508262,0.004,1,43,,,lama,LRU,,50712.06397916573,290,0.2756608295749536,243,1000000,7892184,twitter_cluster53-ef48282ebfcb143db200b0f0d4f35257,,,,,,,/proj/latencymodel-PG0/hongshu/paper-exp/lama_new/work_dir_meta_thesis,0.10158317939055528,0.10158317939055528,
twitter_cluster53,246508262,0.004,1,43,,,marginal-hits,LRU2Q,cold,254459.20411510064,4754,0.2908353676194431,4754,50000,4,twitter_cluster53-4e45cd7de8018629e11a88dd68fc787a,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.05775589379637103,0.08640864134606574,
twitter_cluster53,246508262,0.004,1,43,0.25,,tail-age,LRU2Q,,218083.73646721564,1,0.34921754468416155,1,50000,4,twitter_cluster53-a6d29fb57c0eb1aeb2d5b5252d611fc1,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,-0.0006262832683474051,0.028026464281347307,
twitter_cluster53,246508262,0.004,1,43,,2.0,marginal-hits-tuned,LRU2Q,cold,243440.5233181775,199,0.2763039885454225,199,50000,4,twitter_cluster53-d4fb4aefae816a5557e32feaa0f73d4c,0.3,2.0,2.0,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.07228727287039166,0.10094002042008637,0.014531379074020634
twitter_cluster53,246508262,0.004,1,43,,,disabled,LRU2Q,,223535.0862804337,0,0.34859126141581415,0,50000,30334,twitter_cluster53-31e23e94615c99d9563e5a3a374a7fe8,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.0,0.028652747549694713,
twitter_cluster53,246508262,0.004,1,43,0.1,,hits,LRU2Q,,244391.1001117665,24,0.2847099461518251,24,50000,4,twitter_cluster53-b03db6e454276e286e58837315a6fbf9,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.06388131526398905,0.09253406281368376,
twitter_cluster53,246508262,0.004,1,43,,,marginal-hits,LRU2Q,cold,230175.95001377483,4754,0.2908353676194431,4754,50000,4,twitter_cluster53-226387a94de29d77a999afb1ee507872,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.05775589379637103,0.08640864134606574,
twitter_cluster53,246508262,0.004,1,43,0.1,,hits,LRU2Q,,234197.67389719078,24,0.2847099461518251,24,50000,4,twitter_cluster53-4b7bbb8ff64b33945d344e7ccbd399db,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.06388131526398905,0.09253406281368376,
twitter_cluster53,246508262,0.004,1,43,,,disabled,LRU2Q,,282999.414323202,0,0.34859126141581415,0,50000,30334,twitter_cluster53-32033996c9f7cf7ba6049789611e1474,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.0,0.028652747549694713,
twitter_cluster53,246508262,0.004,1,43,0.1,,eviction-rate,LRU2Q,,230228.0588451944,51,0.28342836638879065,51,50000,4,twitter_cluster53-5255fb7150969ea69ecddd9318a63cfc,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.06516289502702349,0.0938156425767182,
twitter_cluster53,246508262,0.004,1,43,0.1,,eviction-rate,LRU2Q,,253092.5379541941,51,0.28342836638879065,51,50000,4,twitter_cluster53-97e925ad5bb4ed94379f10d634cabd98,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.06516289502702349,0.0938156425767182,
twitter_cluster53,246508262,0.004,1,43,,2.0,marginal-hits-tuned,LRU2Q,cold,240976.85915107414,199,0.2763039885454225,199,50000,4,twitter_cluster53-0d34103aea772f53f0cdf18e3eeb5877,0.3,2.0,2.0,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.07228727287039166,0.10094002042008637,0.014531379074020634
twitter_cluster53,246508262,0.004,1,43,0.25,,tail-age,LRU2Q,,221206.4868550831,1,0.34921754468416155,1,50000,4,twitter_cluster53-14f794d28c40475bb8677749f68ac761,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,-0.0006262832683474051,0.028026464281347307,
twitter_cluster53,246508262,0.004,1,43,0.25,,tail-age,TINYLFU,,299057.0199536759,1,0.361941738893928,1,50000,4,twitter_cluster53-febcdfe17bf6adff415586a046363399,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,-0.002117904672907067,0.015302270071580859,
twitter_cluster53,246508262,0.004,1,43,,,disabled,TINYLFU,,201910.64967503687,0,0.35982383422102093,0,50000,30334,twitter_cluster53-f7f33c0a7fd9320c73b5a6ace6be93ab,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_detailed_wsr,0.0,0.017420174744487926,
